timestamp,vehicle_speed (MPH),engine_fuel_rate (l/min),engine_exhaust_flow_rate (Kg/h),mass_air_flow (g/min),execute_engine_power (KW),engine_speed (rpm),drive_mode,ev_mode_status,hybrid_battery_soc (%),hybrid_battery_voltage (V),hybrid_battery_current (A),engine_mode,motor_revolution (rpm),motor_torque (Nm),fuel_input_volume (US Gallons),co2_emissions (PPM),distance_travelled_since_startup (miles),fuel_economy (MPG), motor_power_delivered (KW),
453.1111,31.68993080410403,0.266,204.4,3275.4,49.39,3808.0,2,135,60.76,354.0,19.5,3,5818,67.125,6.472919418758257,159600,2,-0.7968421052631576,40.90209991621282,
453.2696,31.68993080410403,0.266,209.4,3291.0,50.14,3840.0,2,135,60.76,352.0,35.1,3,5924,67.625,6.472919418758257,159850,2,-0.7968421052631576,41.95753037285296,
453.4287,33.55404438081603,0.294,207.20000000000002,3270.0,49.68,3840.0,2,135,60.76,350.0,50.900000000000006,3,6022,77.25,6.472919418758257,159850,2,-0.7968421052631576,48.7221931294512,
453.5787,33.55404438081603,0.294,206.0,3235.2,50.160000000000004,3872.0,2,135,60.76,350.0,55.900000000000006,3,6220,78.875,6.472919418758257,159600,2,-0.7968421052631576,51.38275031420193,
453.7407,33.55404438081603,0.294,208.4,3300.6,50.21,3904.0,2,135,60.76,349.0,61.5,3,6369,79.375,6.472919418758257,159600,2,-0.7968421052631576,52.94714861751152,
453.8999,36.03952914976537,0.315,215.8,3381.0,51.36,3936.0,2,135,60.76,349.0,60.5,3,6442,74.125,6.472919418758257,159360,2,-0.7968421052631576,50.011861122748215,
454.0496,36.03952914976537,0.315,213.60000000000002,3382.2,52.07,3968.0,2,135,60.76,349.0,57.1,3,6547,67.375,6.472919418758257,158870,2,-0.7968421052631576,46.198588709677416,
454.2120,36.03952914976537,0.315,221.60000000000002,3396.0,53.08,4000.0,2,135,60.76,350.0,56.7,3,6736,76.0,6.472919418758257,159120,2,-0.7968421052631576,53.61709258483452,
454.3706,38.525013918714706,0.315,220.0,3402.6,53.97,4032.0,2,135,60.76,350.0,47.1,3,6831,63.625,6.472919418758257,159340,2,-0.7968421052631576,45.51972926267281,
454.5206,38.525013918714706,0.32375,143.20000000000002,1161.0,52.9,4032.0,2,135,60.76,360.0,-59032.6,3,6791,14.875,6.472919418758257,159090,2,-0.7968421052631576,10.579820381231672,
454.6797,38.525013918714706,0.32375,101.4,1328.3999999999999,34.7,3712.0,2,135,60.76,362.0,-59038.5,3,6864,-4.25,6.472919418758257,159580,2,-0.7968421052631576,-3.0552995391705067,
454.8416,39.76775630318937,0.32375,47.0,564.0,24.57,3456.0,2,135,60.76,363.0,-59037.5,3,6848,-12.125,6.472919418758257,159580,2,-0.7968421052631576,-8.69627147046502,
455.0007,39.76775630318937,0.28350000000000003,40.400000000000006,454.2,16.01,3104.0,2,135,60.76,361.0,-59025.1,3,6855,-14.0,6.472919418758257,159090,2,-0.7968421052631576,-10.051319648093843,
455.1507,39.76775630318937,0.28350000000000003,37.2,426.0,11.03,2848.0,2,135,60.76,361.0,-59024.7,3,6848,-15.5,6.472919418758257,159580,2,-0.7968421052631576,-11.116883116883116,
455.3096,39.76775630318937,0.28350000000000003,35.2,377.4,9.67,2656.0,2,135,60.76,361.0,-59023.7,3,6826,-15.875,6.472919418758257,159340,2,-0.7968421052631576,-11.349261625471303,
455.4688,39.76775630318937,0.14350000000000002,26.0,324.0,8.3,2304.0,2,135,60.76,360.0,-59017.6,3,6814,-14.5,8.45442536327609,159580,2,-3.784999999999995,-10.348031001256809,
455.6307,39.76775630318937,0.14350000000000002,23.8,295.2,7.07,2080.0,2,135,60.76,360.0,-59014.8,3,6780,-14.375,8.45442536327609,159090,2,-3.784999999999995,-10.207635106828654,
455.7988,39.14638511095204,0.14350000000000002,22.0,259.2,6.24,1760.0,2,135,60.76,360.0,-59013.5,3,6753,-14.5,8.45442536327609,159070,2,-3.784999999999995,-10.255393799748639,
455.9606,39.14638511095204,0.14350000000000002,14.8,220.79999999999998,5.43,1536.0,2,135,60.76,360.0,-59010.9,3,6736,-15.0,8.45442536327609,159070,2,-3.784999999999995,-10.58232090490155,
456.1197,39.14638511095204,0.03675,12.600000000000001,171.0,2.61,1216.0,2,135,60.76,359.0,-59003.7,3,6706,-12.875,8.45442536327609,158580,2,-3.784999999999995,-9.042705278592376,
456.2906,38.525013918714706,0.03675,9.8,138.6,0.84,1088.0,2,135,60.76,359.0,-59005.0,3,6676,-11.75,8.45442536327609,158580,2,-3.784999999999995,-8.215647255969836,
456.4497,38.525013918714706,0.03675,8.200000000000001,114.0,0.03,1056.0,2,135,60.76,359.0,-59002.8,3,6651,-11.75,8.45442536327609,158580,2,-3.784999999999995,-8.184881650607457,
456.5997,38.525013918714706,0.01925,7.2,110.39999999999999,0.26,1024.0,2,135,60.76,359.0,-59003.1,3,6627,-12.25,8.45442536327609,158580,2,-3.784999999999995,-8.502382697947214,
456.7587,38.525013918714706,0.01925,7.0,107.39999999999999,0.09,1024.0,2,135,60.76,359.0,-59002.8,3,6587,-12.5,8.45442536327609,158830,2,-3.784999999999995,-8.623533724340176,
456.9209,38.525013918714706,0.01925,7.2,109.2,0.0,1024.0,2,135,60.76,359.0,-59002.7,3,6577,-11.625,8.45442536327609,158580,2,-3.784999999999995,-8.00771103896104,
457.0711,37.90364272647737,0.01225,7.0,110.39999999999999,0.0,1024.0,2,135,60.76,359.0,-59002.4,3,6531,-11.875,8.45442536327609,158580,2,-3.784999999999995,-8.122708944281525,
457.2297,37.90364272647737,0.01225,6.800000000000001,109.2,0.0,1024.0,2,135,60.76,359.0,-59002.4,3,6520,-12.5,8.45442536327609,158830,2,-3.784999999999995,-8.535819019689987,
457.3796,37.90364272647737,0.01225,6.6000000000000005,106.8,0.0,1024.0,2,135,60.76,359.0,-59003.0,3,6495,-12.75,8.45442536327609,158830,2,-3.784999999999995,-8.673151445328866,
457.5418,37.90364272647737,0.01225,6.800000000000001,106.8,0.0,1024.0,2,135,60.76,359.0,-59002.1,3,6454,-11.875,8.45442536327609,159070,2,-3.784999999999995,-8.026942815249267,
457.7007,37.28227153424004,0.00875,6.6000000000000005,105.6,0.0,1024.0,2,135,60.76,359.0,-59002.7,3,6455,-10.75,8.45442536327609,159550,2,-3.784999999999995,-7.267621491411814,
457.8597,37.28227153424004,0.00875,6.6000000000000005,105.0,0.0,1024.0,2,135,60.76,359.0,-59002.6,3,6423,-11.875,8.45442536327609,159310,2,-3.784999999999995,-7.9883876204440725,
458.0307,37.28227153424004,0.00875,6.6000000000000005,105.0,0.0,1024.0,2,135,60.76,359.0,-59001.5,3,6395,-11.5,8.45442536327609,159310,2,-3.784999999999995,-7.702398408043569,
458.1898,36.660900342002705,0.00875,6.4,105.0,0.0,1024.0,2,135,60.76,359.0,-59001.9,3,6377,-10.625,8.45442536327609,159550,2,-3.784999999999995,-7.096315982404692,
458.3486,36.660900342002705,0.00875,6.4,105.0,0.0,1024.0,2,135,60.76,361.0,-59019.0,3,6306,-24.875,8.45442536327609,159040,2,-3.784999999999995,-16.428754713028905,
458.5136,36.660900342002705,0.00875,6.4,106.8,0.0,1024.0,2,135,60.76,363.0,-59044.5,3,6252,-39.75,8.45442536327609,159530,2,-3.784999999999995,-26.02817343946376,
458.6787,36.03952914976537,0.00875,6.4,106.8,0.0,1024.0,2,135,60.76,367.0,-59068.0,3,6172,-50.0,9.379128137384413,159040,2,5.046666666666677,-32.320904901550065,
458.8406,36.03952914976537,0.00875,6.4,105.6,0.0,1024.0,2,135,60.76,368.0,-59079.6,3,6045,-64.5,9.379128137384413,159040,2,5.046666666666677,-40.83603896103896,
458.9996,34.796786765290705,0.00875,6.6000000000000005,105.0,0.0,1024.0,2,135,60.76,368.0,-59081.6,3,5936,-63.5,9.379128137384413,159040,2,5.046666666666677,-39.47800586510264,
459.1707,34.796786765290705,0.00875,6.6000000000000005,107.39999999999999,0.0,1024.0,2,135,60.76,369.0,-59080.4,3,5799,-63.0,9.379128137384413,159040,2,5.046666666666677,-38.26319648093842,
459.3326,34.796786765290705,0.00875,6.6000000000000005,108.6,0.0,1024.0,2,135,60.76,368.0,-59078.1,3,5644,-63.875,9.379128137384413,159040,2,5.046666666666677,-37.757697947214076,
459.4887,32.9326731885787,0.00875,6.800000000000001,110.39999999999999,0.0,1024.0,2,135,60.76,368.0,-59075.6,3,5515,-59.75,9.379128137384413,159020,2,5.046666666666677,-34.51207059069962,
459.6327,32.9326731885787,0.00875,6.800000000000001,112.2,0.0,1024.0,2,135,60.76,368.0,-59074.3,3,5398,-58.5,9.379128137384413,159500,2,5.046666666666677,-33.0732090490155,
459.7797,32.9326731885787,0.00875,7.0,113.39999999999999,0.0,1024.0,2,135,60.76,368.0,-59072.6,3,5287,-58.875,9.379128137384413,159020,2,5.046666666666677,-32.60076717637202,
459.9387,32.9326731885787,0.00875,7.0,114.0,0.0,1024.0,2,135,60.76,368.0,-59070.0,3,5174,-58.5,9.379128137384413,159020,2,5.046666666666677,-31.700775031420193,
460.1006,30.447188419629363,0.00875,7.0,115.8,0.0,1024.0,2,135,60.76,368.0,-59069.0,3,5052,-59.125,9.379128137384413,159020,2,5.046666666666677,-31.283986175115206,
460.2600,30.447188419629363,0.00875,7.2,118.8,0.0,1024.0,2,135,60.76,368.0,-59066.5,3,4902,-58.75,9.379128137384413,158530,2,5.046666666666677,-30.162599497276915,
460.4102,28.583074842917362,0.00875,7.2,118.8,0.0,1024.0,2,135,60.76,367.0,-59063.5,3,4820,-60.5,9.379128137384413,158530,2,5.046666666666677,-30.54147465437788,
460.5688,28.583074842917362,0.00875,7.2,118.8,0.0,1024.0,2,135,60.76,366.0,-59048.5,3,4741,-47.0,9.379128137384413,159020,2,5.046666666666677,-23.337557603686637,
460.7307,28.583074842917362,0.00875,7.2,118.8,0.0,1024.0,2,135,60.76,365.0,-59038.4,3,4641,-43.625,9.379128137384413,159020,2,5.046666666666677,-21.20482038123167,
460.8828,26.71896126620536,0.00875,7.4,117.6,0.0,1024.0,2,135,60.76,365.0,-59039.7,3,4565,-43.75,9.379128137384413,159020,2,5.046666666666677,-20.91733870967742,
461.0397,26.71896126620536,0.00875,7.4,120.0,0.0,1024.0,2,135,60.76,365.0,-59040.1,3,4484,-43.0,9.379128137384413,159750,2,5.046666666666677,-20.193967322999583,
461.1896,26.71896126620536,0.00875,7.4,118.8,0.0,1024.0,2,135,61.15,365.0,-59040.2,3,4408,-45.25,9.379128137384413,159750,2,5.046666666666677,-20.890448261416005,
461.3487,26.71896126620536,0.00875,7.6000000000000005,120.6,0.0,1024.0,2,135,61.15,365.0,-59045.9,3,4315,-50.25,9.379128137384413,159990,2,5.046666666666677,-22.709337033933807,
461.5111,25.47621888173069,0.00875,7.6000000000000005,120.6,0.0,1024.0,2,135,61.15,366.0,-59049.9,3,4233,-63.5,9.379128137384413,159750,2,5.046666666666677,-28.15202136573104,
461.6697,25.47621888173069,0.00875,7.4,118.8,0.0,1024.0,2,135,61.15,366.0,-59052.5,3,4142,-57.375,9.379128137384413,159500,2,5.046666666666677,-24.88974130708002,
461.8407,23.61210530501869,0.00875,7.6000000000000005,120.0,0.0,1024.0,2,135,61.15,366.0,-59050.3,3,4017,-64.875,9.90752972258917,159750,2,2.1628571428571433,-27.29397517804776,
461.9998,23.61210530501869,0.0105,7.6000000000000005,120.6,0.0,1024.0,2,135,61.15,365.0,-59044.8,3,3898,-53.5,9.90752972258917,159500,2,2.1628571428571433,-21.8415374947633,
462.1497,23.61210530501869,0.0105,7.6000000000000005,120.6,0.0,1024.0,2,135,61.15,365.0,-59041.4,3,3814,-53.5,9.90752972258917,159750,2,2.1628571428571433,-21.370863007959784,
462.3116,21.747991728306687,0.0105,7.6000000000000005,122.39999999999999,0.0,1024.0,2,135,61.15,365.0,-59042.8,3,3703,-59.625,9.90752972258917,159750,2,2.1628571428571433,-23.124358504398828,
462.4720,21.747991728306687,0.0105,7.6000000000000005,121.8,0.0,1024.0,2,135,61.15,366.0,-59043.5,3,3610,-57.5,9.90752972258917,159750,2,2.1628571428571433,-21.74015500628404,
462.6210,21.747991728306687,0.0105,7.6000000000000005,121.8,0.0,1024.0,2,135,61.15,365.0,-59041.9,3,3511,-62.375,9.90752972258917,159750,2,2.1628571428571433,-22.936596669459572,
462.7797,19.883878151594686,0.0105,7.6000000000000005,123.6,0.0,992.0,2,135,61.15,365.0,-59039.1,3,3392,-63.0,9.90752972258917,160240,2,2.1628571428571433,-22.38123167155425,
462.9393,19.883878151594686,0.0105,7.800000000000001,125.39999999999999,0.0,992.0,2,135,61.15,365.0,-59037.2,3,3267,-62.0,9.90752972258917,160240,2,2.1628571428571433,-21.214285714285715,
463.0895,19.883878151594686,0.0105,7.800000000000001,125.39999999999999,0.0,992.0,2,135,61.15,365.0,-59035.0,3,3133,-62.625,9.90752972258917,160480,2,2.1628571428571433,-20.549238060326772,
463.2506,19.883878151594686,0.0105,7.800000000000001,123.6,0.0,992.0,2,135,61.15,364.0,-59033.4,3,3005,-62.125,9.90752972258917,160970,2,2.1628571428571433,-19.552327712609973,
463.3982,18.019764574882686,0.0105,7.800000000000001,123.6,0.0,992.0,2,135,61.15,364.0,-59030.1,3,2837,-61.0,9.90752972258917,161210,2,2.1628571428571433,-18.12494763301215,
463.5596,18.019764574882686,0.0105,7.800000000000001,123.6,0.0,992.0,2,135,61.15,364.0,-59027.3,3,2671,-62.875,9.90752972258917,161690,2,2.1628571428571433,-17.58893223711772,
463.7188,15.534279805933348,0.0105,7.800000000000001,125.39999999999999,0.0,992.0,2,135,61.15,363.0,-59023.5,3,2482,-61.375,9.90752972258917,161210,2,2.1628571428571433,-15.954414537075827,
463.8597,15.534279805933348,0.0105,7.800000000000001,126.0,0.0,992.0,2,135,61.15,363.0,-59019.4,3,2307,-60.375,9.90752972258917,160970,2,2.1628571428571433,-14.587884897360704,
464.0097,15.534279805933348,0.0105,7.800000000000001,127.19999999999999,0.0,992.0,2,135,61.15,362.0,-59016.9,3,2124,-60.75,9.90752972258917,161210,2,2.1628571428571433,-13.514139086719732,
464.1507,11.806052652509345,0.0105,8.0,127.19999999999999,0.0,992.0,2,135,61.15,362.0,-59012.1,3,1957,-59.75,9.90752972258917,161450,2,2.1628571428571433,-12.246622329283621,
464.3097,11.806052652509345,0.0105,8.0,127.19999999999999,0.0,992.0,2,135,61.15,362.0,-59009.8,3,1798,-59.75,9.90752972258917,161450,2,2.1628571428571433,-11.251623376623376,
464.4598,11.806052652509345,0.0105,8.0,129.0,0.0,992.0,2,135,61.15,361.0,-59006.1,3,1626,-60.625,9.90752972258917,161450,2,2.1628571428571433,-10.324282572266444,
464.6188,11.806052652509345,0.0105,8.0,128.4,0.0,992.0,2,135,61.15,361.0,-59003.6,3,1470,-58.25,9.90752972258917,161690,2,2.1628571428571433,-8.968108504398828,
464.7686,9.32056788356001,0.0105,8.0,127.19999999999999,0.0,992.0,2,135,61.15,361.0,-59000.9,3,1322,-58.375,9.90752972258917,161690,2,2.1628571428571433,-8.082504189359028,
464.9309,9.32056788356001,0.0105,7.800000000000001,150.6,0.32,992.0,2,135,61.15,360.0,-58999.8,3,1180,-58.25,9.90752972258917,161690,2,2.5233333333333325,-7.198889819857562,
465.0898,6.2137119223733395,0.0105,10.4,170.4,0.76,992.0,2,135,61.15,360.0,-58997.8,3,1034,-55.25,9.77542932628798,161690,2,2.5233333333333325,-5.983294930875576,
465.2308,6.2137119223733395,0.0105,10.600000000000001,169.2,0.75,992.0,2,135,61.15,360.0,-58992.7,3,902,-45.125,9.77542932628798,161690,2,2.5233333333333325,-4.262960829493088,
465.3807,6.2137119223733395,0.0105,10.4,170.4,0.74,960.0,2,135,61.15,359.0,-58988.7,3,776,-34.625,9.77542932628798,161670,2,2.5233333333333325,-2.8140971931294514,
465.5308,6.2137119223733395,0.0105,10.600000000000001,171.0,0.74,960.0,2,135,61.15,359.0,-58987.0,3,670,-27.75,9.77542932628798,162150,2,2.5233333333333325,-1.947266443234185,
465.6896,4.349598345661338,0.0105,10.600000000000001,170.4,0.75,992.0,2,135,61.15,359.0,-58984.9,3,573,-18.5,9.77542932628798,162180,2,2.5233333333333325,-1.1102325094260577,
465.8397,4.349598345661338,0.0105,10.600000000000001,169.2,0.75,992.0,2,135,61.15,358.0,-58984.2,3,483,-13.5,9.77542932628798,162180,2,2.5233333333333325,-0.6829178885630498,
466.0198,4.349598345661338,0.0105,10.600000000000001,171.0,0.75,992.0,2,135,61.15,358.0,-58983.1,3,406,-7.5,9.77542932628798,162420,2,2.5233333333333325,-0.3189149560117302,
466.1996,2.485484768949336,0.01225,10.600000000000001,172.2,0.76,992.0,2,135,61.15,358.0,-58982.8,3,334,-2.375,9.77542932628798,161910,2,2.5233333333333325,-0.08308022622538752,
466.3587,2.485484768949336,0.01225,10.600000000000001,173.4,0.76,992.0,2,135,61.15,358.0,-58982.6,3,287,-0.375,9.77542932628798,161910,2,2.5233333333333325,-0.011271994134897361,
466.5117,2.485484768949336,0.01225,10.8,173.4,0.76,992.0,2,135,61.15,358.0,-58982.7,3,211,-0.25,9.77542932628798,161670,2,2.5233333333333325,-0.005524717218265605,
466.6708,2.485484768949336,0.014,10.8,173.4,0.76,992.0,2,135,61.15,358.0,-58982.1,3,164,-0.125,9.77542932628798,161670,2,2.5233333333333325,-0.0021470465018852115,
466.8297,2.485484768949336,0.014,10.8,173.4,0.76,992.0,2,135,61.15,358.0,-58982.2,3,109,1.375,9.77542932628798,162150,2,2.5233333333333325,0.015697004608294932,
466.9887,1.8641135767120018,0.014,10.8,174.0,0.76,992.0,2,135,61.15,358.0,-58982.0,3,64,7.0,9.77542932628798,162390,2,2.5233333333333325,0.0469208211143695,
467.1597,1.8641135767120018,0.014,11.0,173.4,0.76,992.0,2,135,61.15,358.0,-58981.8,3,23,11.125,9.77542932628798,162390,2,2.5233333333333325,0.026798806032677,
467.3187,1.8641135767120018,0.014,10.8,173.4,0.76,992.0,2,135,61.15,358.0,-58982.0,3,-4,11.875,9.77542932628798,162390,2,2.5233333333333325,-0.004974863845831588,
467.4687,1.8641135767120018,0.014,11.0,173.4,0.76,992.0,2,135,61.15,358.0,-58981.8,3,2,12.75,9.77542932628798,162150,2,2.5233333333333325,0.0026707163803938,
467.6307,1.8641135767120018,0.014,11.0,173.4,0.77,992.0,2,135,61.15,358.0,-58982.0,3,0,14.375,9.77542932628798,162390,2,2.5233333333333325,0.0,
467.7808,1.8641135767120018,0.014,10.8,172.2,0.77,1024.0,2,135,61.15,358.0,-58982.1,3,-1,12.625,9.77542932628798,162150,2,2.5233333333333325,-0.0013222664432341851,
467.9397,1.8641135767120018,0.014,11.0,173.4,0.77,1024.0,2,135,61.15,358.0,-58982.1,3,-5,8.875,9.77542932628798,162390,2,2.5233333333333325,-0.004647570171763721,
468.0987,1.8641135767120018,0.014,10.8,172.2,0.76,992.0,2,135,61.15,358.0,-58982.0,3,-4,4.625,9.77542932628798,162390,2,2.5233333333333325,-0.0019375785504817762,
468.2486,1.8641135767120018,0.014,10.8,172.2,0.76,992.0,2,135,61.15,358.0,-58981.6,3,8,7.75,9.64332892998679,162640,2,3.0280000000000062,0.006493506493506493,
468.4118,1.8641135767120018,0.014,10.600000000000001,169.2,0.76,992.0,2,135,61.15,358.0,0.1,3,24,21.25,9.64332892998679,162880,2,3.0280000000000062,0.053414327607876,
468.5696,1.8641135767120018,0.014,10.600000000000001,167.4,0.76,992.0,2,135,61.15,358.0,0.2,3,17,26.375,9.64332892998679,162390,2,3.0280000000000062,0.04696009635525765,
468.7197,1.8641135767120018,0.014,10.600000000000001,168.6,0.76,992.0,2,135,61.15,358.0,0.2,3,2,24.125,9.64332892998679,162390,2,3.0280000000000062,0.005053414327607876,
468.8789,1.8641135767120018,0.014,10.600000000000001,169.2,0.76,992.0,2,135,61.15,358.0,0.0,3,-5,17.875,9.64332892998679,162640,2,3.0280000000000062,-0.009360599078341015,
469.0407,1.8641135767120018,0.014,10.600000000000001,167.4,0.76,992.0,2,135,61.15,358.0,-58981.7,3,-6,13.5,9.64332892998679,162640,2,3.0280000000000062,-0.00848345203183913,
469.2118,1.8641135767120018,0.014,10.600000000000001,169.2,0.76,992.0,2,135,61.15,358.0,-58982.0,3,-4,10.25,9.64332892998679,162370,2,3.0280000000000062,-0.004294093003770423,
469.3707,1.8641135767120018,0.014,10.600000000000001,166.79999999999998,0.76,992.0,2,135,61.15,358.0,-58981.8,3,-2,7.0,9.64332892998679,162610,2,3.0280000000000062,-0.001466275659824047,
469.5296,1.8641135767120018,0.014,10.600000000000001,167.4,0.76,992.0,2,135,61.15,358.0,-58982.1,3,-7,2.625,9.64332892998679,162610,2,3.0280000000000062,-0.0019244868035190616,
469.6916,1.8641135767120018,0.014,10.4,166.79999999999998,0.76,992.0,2,135,61.15,358.0,-58982.0,3,-5,-0.375,9.64332892998679,162370,2,3.0280000000000062,0.00019637620444072057,
469.8417,0.0,0.014,10.4,165.6,0.76,992.0,2,135,61.15,358.0,-58982.1,3,-8,-2.0,9.64332892998679,162370,2,3.0280000000000062,0.0016757436112274822,
470.0008,0.0,0.014,10.600000000000001,167.4,0.76,992.0,2,135,61.15,358.0,-58982.0,3,-16,-2.5,9.64332892998679,162610,2,3.0280000000000062,0.0041893590280687055,
470.1506,0.0,0.014,10.600000000000001,168.6,0.76,992.0,2,135,61.15,358.0,-58981.8,3,2,-2.5,9.64332892998679,162370,2,3.0280000000000062,-0.0005236698785085882,
470.2916,0.0,0.014,10.600000000000001,167.4,0.76,992.0,2,135,61.15,358.0,-58981.5,3,0,-2.0,9.64332892998679,162610,2,3.0280000000000062,-0.0,
470.4507,0.0,0.014,10.600000000000001,173.4,0.0,992.0,2,135,61.15,357.0,1.7000000000000002,3,0,-2.5,9.64332892998679,162370,2,3.0280000000000062,-0.0,
470.6099,0.0,0.014,28.6,375.59999999999997,0.44,1088.0,2,135,61.15,357.0,0.7000000000000001,3,7,-3.5,9.64332892998679,162610,2,3.0280000000000062,-0.002565982404692082,
470.7808,0.0,0.014,18.2,297.59999999999997,2.6,1248.0,2,135,61.15,358.0,-58987.5,3,43,1.625,9.64332892998679,162610,2,3.0280000000000062,0.0073182865521575205,
470.9429,0.0,0.014,21.400000000000002,355.8,4.62,1344.0,2,135,61.15,359.0,-58991.4,3,22,18.875,9.64332892998679,162370,2,3.0280000000000062,0.04349078341013825,
471.0988,0.0,0.014,22.400000000000002,362.4,5.43,1344.0,2,135,61.15,359.0,-58992.3,3,45,22.75,9.64332892998679,162610,2,3.0280000000000062,0.10722140762463343,
471.2697,0.0,0.014,22.200000000000003,365.4,5.17,1312.0,2,135,61.15,358.0,-58990.0,3,74,31.375,9.64332892998679,162370,2,3.0280000000000062,0.24316610808546293,
471.4287,0.0,0.02275,22.200000000000003,353.4,4.75,1312.0,2,135,61.15,358.0,-58989.0,3,138,43.625,9.114927344782036,162340,2,15.14000000000003,0.6305247172182655,
471.5907,0.0,0.02275,29.400000000000002,518.4,5.12,1312.0,2,135,61.15,358.0,-58986.4,3,208,63.125,9.114927344782036,162340,2,15.14000000000003,1.3751571009635524,
471.7498,0.0,0.02275,29.200000000000003,471.0,5.7700000000000005,1312.0,2,135,61.15,358.0,-58985.3,3,279,67.75,9.114927344782036,162340,2,15.14000000000003,1.9797077922077921,
471.9005,0.0,0.03325,32.0,523.8,6.49,1344.0,2,135,61.15,358.0,-58985.4,3,364,68.75,9.114927344782036,162100,2,15.14000000000003,2.620967741935484,
472.0621,0.0,0.03325,32.4,510.0,7.34,1376.0,2,135,61.15,358.0,-58986.0,3,456,67.875,9.114927344782036,162100,2,15.14000000000003,3.2416212819438623,
472.2207,0.0,0.03325,33.800000000000004,550.1999999999999,8.08,1376.0,2,135,61.15,358.0,-58986.6,3,550,62.875,9.114927344782036,161860,2,15.14000000000003,3.6218317972350227,
472.3707,0.0,0.0385,34.6,558.6,8.74,1376.0,2,135,61.15,358.0,-58986.6,3,640,59.25,9.114927344782036,162100,2,15.14000000000003,3.9715123586091328,
472.5300,0.0,0.0385,35.2,565.1999999999999,9.370000000000001,1376.0,2,135,61.15,358.0,-58987.9,3,724,58.625,9.114927344782036,161860,2,15.14000000000003,4.445381231671554,
472.6710,3.7282271534240037,0.0385,36.2,582.6,9.63,1376.0,2,135,61.15,358.0,-58986.7,3,799,57.375,9.114927344782036,161860,2,15.14000000000003,4.801280372852953,
472.8207,3.7282271534240037,0.0385,49.800000000000004,872.4,10.61,1408.0,2,135,61.15,357.0,-58981.7,3,927,79.0,9.114927344782036,162100,2,15.14000000000003,7.669983242563888,
472.9799,3.7282271534240037,0.04725,52.6,870.0,14.17,1440.0,2,135,61.15,358.0,-58985.4,3,1006,78.625,9.114927344782036,162100,2,15.14000000000003,8.284117092584834,
473.1416,5.592340730136005,0.04725,24.8,432.0,15.21,1440.0,2,135,61.15,358.0,-58988.9,3,1066,53.25,9.114927344782036,162340,2,15.14000000000003,5.945171763720151,
473.3099,5.592340730136005,0.04725,37.6,558.6,9.44,1312.0,2,135,61.15,357.0,-58981.7,3,1206,48.625,9.114927344782036,161620,2,15.14000000000003,6.1417836196061995,
473.4687,5.592340730136005,0.059500000000000004,53.400000000000006,852.6,11.77,1344.0,2,135,61.15,358.0,-58985.5,3,1276,54.625,9.114927344782036,161620,2,15.14000000000003,7.300115207373272,
473.6308,6.835083114610674,0.059500000000000004,51.6,1027.2,12.66,1408.0,2,135,61.15,357.0,3.5,3,1417,71.875,9.114927344782036,161330,2,15.14000000000003,10.666828131545874,
473.7987,6.835083114610674,0.059500000000000004,52.0,845.4,9.0,1536.0,2,135,61.15,355.0,20.3,3,1518,79.75,9.114927344782036,160840,2,15.14000000000003,12.679147465437786,
473.9608,6.835083114610674,0.06825,70.60000000000001,1213.8,15.06,1856.0,2,135,61.15,356.0,7.6000000000000005,3,1637,81.375,9.114927344782036,161380,2,15.14000000000003,13.951704545454547,
474.1197,8.699196691322676,0.06825,74.4,1207.2,19.62,2016.0,2,135,61.15,357.0,1.7000000000000002,3,1752,80.375,9.114927344782036,161380,2,15.14000000000003,14.748324256388772,
474.2699,8.699196691322676,0.06825,79.4,1290.0,22.21,2112.0,2,135,61.15,357.0,-58982.2,3,1871,77.75,9.114927344782036,161130,2,15.14000000000003,15.23567762882279,
474.4318,8.699196691322676,0.06825,83.4,1337.3999999999999,22.09,2144.0,2,135,61.15,357.0,0.9,3,1986,75.625,9.114927344782036,161620,2,15.14000000000003,15.7301267281106,
474.5907,11.18468146027201,0.08575,84.80000000000001,1397.3999999999999,22.7,2208.0,2,135,61.15,357.0,-58983.1,3,2097,71.375,8.058124174372525,161570,2,-2.1628571428571433,15.67588762044407,
474.7408,11.18468146027201,0.08575,89.0,1463.3999999999999,24.45,2304.0,2,135,61.15,358.0,-58984.4,3,2222,68.5,8.058124174372525,161330,2,-2.1628571428571433,15.941244239631336,
474.9001,11.18468146027201,0.08575,91.0,1448.3999999999999,23.85,2336.0,2,135,61.15,357.0,-58983.4,3,2338,68.5,8.058124174372525,161570,2,-2.1628571428571433,16.773460410557185,
475.0497,13.048795036984012,0.11725000000000001,95.80000000000001,1563.6,25.82,2432.0,2,135,61.15,358.0,-58987.5,3,2447,63.5,8.058124174372525,161330,2,-2.1628571428571433,16.274036447423544,
475.2120,13.048795036984012,0.11725000000000001,100.80000000000001,1576.8,27.3,2464.0,2,135,61.15,358.0,-58988.3,3,2547,64.25,8.058124174372525,161080,2,-2.1628571428571433,17.139165270213656,
475.3708,13.048795036984012,0.11725000000000001,102.2,1627.2,19.37,2528.0,2,135,61.15,355.0,23.200000000000003,3,2680,76.125,8.058124174372525,160600,2,-2.1628571428571433,21.367302052785924,
